time,loops,sizehash,timeinselect
0.049866676,4,1786,0.046875477
0.047872305,4,1787,0.044880867
0.049378872,4,1788,0.046386957
0.034906864,3,1789,0.034906864
0.04886961,4,1790,0.04488039
0.06283164,4,1791,0.057844877
0.046998024,3,1792,0.045480967
0.06297493,4,1793,0.05800271
0.034998655,3,1794,0.034482479
0.057013988,4,1795,0.052515984
0.04846549,4,1796,0.045473099
0.04787302,4,1797,0.04488039
0.048869371,4,1798,0.045876503
0.036900043,3,1799,0.0359025
0.047872782,4,1800,0.044879436
0.041887999,3,1801,0.038894653
0.037897587,3,1802,0.037897587
0.04787159,4,1803,0.042885303
0.046874762,4,1804,0.04288578
0.049866915,4,1805,0.047872782
0.056847811,4,1806,0.054853201
0.058842182,4,1807,0.052857637
0.051861048,4,1808,0.046873093
0.054853201,4,1809,0.052857876
0.048869133,4,1810,0.045876741
0.034906149,3,1811,0.033909321
0.033909559,3,1812,0.032912016
0.049866915,4,1813,0.047872305
0.047872543,4,1814,0.04488039
0.035957813,3,1815,0.035957813
0.052369118,4,1816,0.049377441
0.055850744,4,1817,0.052861691
0.054852009,4,1818,0.051859856
0.05197525,4,1819,0.048983097
0.049009562,4,1820,0.044987202
0.03798604,3,1821,0.03798604
0.035517693,3,1822,0.034520626
0.048954487,4,1823,0.04596138
0.050864458,4,1824,0.04787612
0.050076008,4,1825,0.047083616
0.065920591,4,1826,0.060905695
0.045973539,3,1827,0.044976234
0.047891855,4,1828,0.044900894
0.049865961,4,1829,0.047871828
0.049867392,4,1830,0.046875238
0.050895929,4,1831,0.046907663
0.052371502,4,1832,0.050376654
0.050864458,4,1833,0.046875954
0.053855419,4,1834,0.049865723
0.056914806,4,1835,0.05292511
0.051361799,4,1836,0.048369169
0.047872066,4,1837,0.043883324
0.058842897,4,1838,0.055850744
0.065823555,4,1839,0.061834335
0.060835361,4,1840,0.05784297
0.055850983,4,1841,0.05186224
0.054853201,4,1842,0.051861525
0.058842182,4,1843,0.054852724
0.055361986,4,1844,0.049378395
0.055851936,4,1845,0.050865412
0.040403128,3,1846,0.03988266
0.033909082,3,1847,0.032912254
0.037423849,3,1848,0.035429478
0.051861286,4,1849,0.048870087
0.056846619,4,1850,0.053855658
0.039893389,3,1851,0.036902189
0.05385685,4,1852,0.051862478
0.037411451,3,1853,0.037411451
0.060836077,4,1854,0.058841228
0.048383951,4,1855,0.045392513
0.048869371,4,1856,0.04587841
0.050376415,4,1857,0.047384501
0.053856134,4,1858,0.049866915
0.039891958,3,1859,0.038896561
0.048870087,4,1860,0.045879126
0.051860809,4,1861,0.048868656
0.066821337,4,1862,0.062831402
0.047871828,3,1863,0.046874762
0.050863743,4,1864,0.047872305
0.048869371,4,1865,0.04587841
0.052857876,4,1866,0.049864531
0.049866438,4,1867,0.046875238
0.052856445,4,1868,0.048866272
0.055850267,4,1869,0.052858591
0.052858829,4,1870,0.048870087
0.049866438,4,1871,0.046875
0.054854155,4,1872,0.052859783
0.060837269,4,1873,0.057844877
0.047872782,4,1874,0.044882298
0.05086422,4,1875,0.047872782
0.054852247,4,1876,0.049865961
0.036901951,3,1877,0.036901951
0.052858591,4,1878,0.05086422
0.055849791,4,1879,0.051861048
0.060837269,4,1880,0.058842421
0.037898302,3,1881,0.036900282
0.052858114,4,1882,0.049865961
0.055850983,4,1883,0.052858114
0.051861048,4,1884,0.047872543
0.049867153,4,1885,0.046875715
0.051371813,4,1886,0.047383308
0.048869133,4,1887,0.04488039
0.056360483,4,1888,0.052386045
0.042885542,3,1889,0.042885542
0.051860571,4,1890,0.048868179
0.049377441,4,1891,0.045866013
0.056847811,4,1892,0.053852558
0.035904169,3,1893,0.034907341
0.048869848,4,1894,0.04587698
0.050863981,4,1895,0.047872066
0.051860809,4,1896,0.048867941
0.056849003,4,1897,0.052859306
0.054852247,4,1898,0.052857876
0.050864458,4,1899,0.047873259
0.050863266,4,1900,0.046872377
0.046875477,3,1901,0.044880867
0.066821575,4,1902,0.062828302
0.049865961,4,1903,0.046873569
0.051861286,4,1904,0.048870087
0.052857876,4,1905,0.04986763
0.051861048,4,1906,0.048869133
0.046875477,3,1907,0.045877934
0.068815708,4,1908,0.064826488
0.045876741,3,1909,0.044879436
0.035903692,3,1910,0.034906387
0.039892912,3,1911,0.039892912
0.03989315,3,1912,0.038895845
0.049866676,4,1913,0.047872543
0.05385375,4,1914,0.050861597
0.054852009,4,1915,0.050864935
0.036899567,3,1916,0.036899567
0.050863743,4,1917,0.048868895
0.03889513,3,1918,0.037898064
0.03641057,3,1919,0.03641057
0.049866199,4,1920,0.046873331
0.037413359,3,1921,0.036415815
0.037898779,3,1922,0.036901474
0.036901236,3,1923,0.034906626
0.055849791,4,1924,0.051859617
0.036899805,3,1925,0.035902739
0.051861763,4,1926,0.04887104
0.056848049,4,1927,0.053855419
0.049866676,4,1928,0.046874285
0.052857399,4,1929,0.049866199
0.058842421,4,1930,0.054852009
0.057845116,4,1931,0.054852486
0.058842182,4,1932,0.055850506
0.052858591,4,1933,0.050864697
0.048868418,4,1934,0.046874046
0.081782579,4,1935,0.079787493
0.058842421,4,1936,0.055850744
0.051375151,4,1937,0.048382998
0.052858114,4,1938,0.047871113
0.052857876,4,1939,0.049865961
0.05086422,4,1940,0.047872543
0.049867392,3,1941,0.048870087
0.068815947,4,1942,0.06482625
0.040889978,3,1943,0.038895607
0.058842659,4,1944,0.05585289
0.055849552,4,1945,0.053854227
0.048869133,4,1946,0.046875
0.040891409,3,1947,0.040891409
0.039893389,3,1948,0.038896561
0.056847811,4,1949,0.05086422
0.056848049,4,1950,0.055850983
0.041887522,3,1951,0.03989315
0.054853916,4,1952,0.051862001
0.053858995,4,1953,0.050867558
0.038896799,3,1954,0.037899494
0.054852962,4,1955,0.051861286
0.050863981,4,1956,0.047872066
0.052370071,4,1957,0.048379421
0.050921679,4,1958,0.046931982
0.065326452,4,1959,0.061344862
0.061832905,4,1960,0.058841228
0.058843136,4,1961,0.054853201
0.061427832,4,1962,0.056451559
0.052858114,4,1963,0.048869371
0.053854227,4,1964,0.05185914
0.069813967,4,1965,0.065824986
0.067818642,4,1966,0.062832355
0.05485177,4,1967,0.051860332
0.058842659,4,1968,0.054852962
0.057844877,4,1969,0.05485177
0.063828468,4,1970,0.05983901
0.061951876,4,1971,0.058958292
0.057015896,4,1972,0.053026676
0.054361582,4,1973,0.051368952
0.053855181,4,1974,0.051860332
0.059839964,4,1975,0.057845354
0.061429501,4,1976,0.057893038
0.053856134,4,1977,0.049868345
0.051860094,4,1978,0.048866272
0.052857876,4,1979,0.049866199
0.051861286,4,1980,0.050863981
0.058842659,4,1981,0.053856134
0.057845592,4,1982,0.055850744
0.055851698,4,1983,0.051863194
0.053367376,4,1984,0.050376177
0.05735898,4,1985,0.053369761
0.050863981,4,1986,0.047871351
0.067332029,4,1987,0.06334281
0.069813251,4,1988,0.064826727
0.071807861,4,1989,0.06781888
0.087765217,4,1990,0.083774805
0.054853678,4,1991,0.051861763
0.040890694,3,1992,0.039893389
0.054852962,4,1993,0.049866676
0.055849552,4,1994,0.053854465
0.050864458,4,1995,0.048870087
0.051861286,4,1996,0.047869205
0.050863981,4,1997,0.04787159
0.058842659,4,1998,0.054852486
0.054853678,4,1999,0.052859783
0.05385685,4,2000,0.051861763
0.053855896,4,2001,0.051860571
0.052859545,4,2002,0.049864292
0.053372145,4,2003,0.051377535
0.059840441,4,2004,0.054853916
0.039406061,3,2005,0.038408756
0.062831879,4,2006,0.059840202
0.0718081,4,2007,0.06781888
0.054852724,4,2008,0.052853107
0.052860737,4,2009,0.050865889
0.06582427,4,2010,0.062832594
0.06482625,4,2011,0.061834335
0.054853916,4,2012,0.051862717
0.053856373,4,2013,0.050864458
0.039892912,3,2014,0.038895845
0.052858829,4,2015,0.048868656
0.052858591,4,2016,0.049867153
0.061833858,4,2017,0.057845354
0.059839964,4,2018,0.055852175
0.054854155,4,2019,0.051862001
0.053856134,4,2020,0.050863743
0.055361509,4,2021,0.052367449
0.052859306,4,2022,0.050864697
0.071808338,4,2023,0.0688169
0.0718081,4,2024,0.066822052
0.042885542,3,2025,0.041888237
0.038895607,3,2026,0.037897825
0.053855658,4,2027,0.050863504
0.060836315,4,2028,0.057846546
0.060837269,4,2029,0.056847811
0.058842659,4,2030,0.055851221
0.060836077,4,2031,0.057844877
0.057846069,4,2032,0.054854631
0.053856611,4,2033,0.050864935
0.070810318,4,2034,0.065823793
0.071321249,4,2035,0.067331791
0.06034708,4,2036,0.057356358
0.071807623,4,2037,0.066821337
0.05835247,4,2038,0.053365469
0.057358742,4,2039,0.053381681
0.040890932,3,2040,0.03889513
0.054852962,4,2041,0.051861763
0.064826488,4,2042,0.060835838
0.056847334,4,2043,0.054854155
0.038897038,3,2044,0.036902666
0.052858591,4,2045,0.049866199
0.052856922,4,2046,0.049865246
0.061834097,4,2047,0.059839725
0.055850029,4,2048,0.051860094
0.056848764,4,2049,0.053856373
0.053856611,4,2050,0.049866676
0.058356762,4,2051,0.056362867
0.05385685,4,2052,0.051861763
0.056847811,4,2053,0.052859545
0.053856373,4,2054,0.052858829
0.055850506,4,2055,0.053856134
0.052858591,4,2056,0.05086422
0.054852486,4,2057,0.051859856
0.055850029,4,2058,0.051860571
0.055852175,4,2059,0.051862478
0.03989315,3,2060,0.038895607
0.038896799,3,2061,0.037898779
0.041887999,3,2062,0.040889025
0.055850744,4,2063,0.051858902
0.05684638,4,2064,0.053854227
0.053855181,4,2065,0.048869848
0.06183362,4,2066,0.057844162
0.064826727,4,2067,0.060836792
0.065824032,4,2068,0.06283164
0.062832117,4,2069,0.058842659
0.041887999,3,2070,0.041887999
0.039403677,3,2071,0.038405657
0.061834574,4,2072,0.057846308
0.055361986,4,2073,0.052370071
0.054853201,4,2074,0.051860809
0.061347485,4,2075,0.058355093
0.056358099,4,2076,0.053365231
0.055850983,4,2077,0.053855658
0.056358337,4,2078,0.053366184
0.059838533,4,2079,0.056845427
0.039893627,3,2080,0.039893627
0.058843613,4,2081,0.056849003
0.058842897,4,2082,0.055849552
0.054853678,4,2083,0.051862955
0.058843851,4,2084,0.053857803
0.057844639,4,2085,0.053854465
0.054852724,4,2086,0.051860809
0.056847572,4,2087,0.053854942
0.052858353,4,2088,0.048867941
0.061832666,4,2089,0.059837818
0.060836315,4,2090,0.057844639
0.055851221,4,2091,0.052858353
0.054852724,4,2092,0.051860809
0.058841467,4,2093,0.053854942
0.057845354,4,2094,0.053856134
0.058842421,4,2095,0.055850267
0.06482625,4,2096,0.0578444
0.078790188,4,2097,0.072805166
0.06682086,4,2098,0.062831879
0.060836792,4,2099,0.057845116
0.057845592,4,2100,0.053857803
0.071807623,4,2101,0.065823317
0.074800491,4,2102,0.070811033
0.074799776,4,2103,0.070811033
0.073802471,4,2104,0.069812298
0.060836315,4,2105,0.0578444
0.065822601,4,2106,0.060835123
0.06083703,4,2107,0.057843924
0.045877457,3,2108,0.043883324
0.057845116,4,2109,0.054852724
0.053856134,4,2110,0.050863266
0.06283164,4,2111,0.05983901
0.066820621,4,2112,0.063826323
0.054364443,4,2113,0.051373005
0.055850029,4,2114,0.051862717
0.057357073,4,2115,0.054363966
0.047872543,3,2116,0.045877934
0.057359695,4,2117,0.054367781
0.054853678,4,2118,0.051862001
0.074314356,4,2119,0.070324898
0.075797319,4,2120,0.070811033
0.067817688,4,2121,0.064826012
0.060836792,4,2122,0.058842182
0.062832355,4,2123,0.059839249
0.070810795,4,2124,0.064826965
0.068817139,4,2125,0.064827919
0.065824509,4,2126,0.061835289
0.064826012,4,2127,0.059840202
0.060837507,4,2128,0.057845592
0.061835289,4,2129,0.057845592
0.060837507,4,2130,0.056849003
0.056848288,4,2131,0.05286026
0.056848764,4,2132,0.05485487
0.058842659,4,2133,0.05485177
0.039891958,3,2134,0.038894653
0.06083703,4,2135,0.057843924
0.040890932,3,2136,0.039893866
0.058356524,4,2137,0.055364132
0.057355881,4,2138,0.054363251
0.061835527,4,2139,0.058845758
0.058353901,4,2140,0.05436492
0.04587698,3,2141,0.04388237
0.061835051,4,2142,0.058843374
0.056849003,4,2143,0.053856134
0.055850744,4,2144,0.052859545
0.058841944,4,2145,0.055851221
0.055850029,4,2146,0.053854942
0.058841705,4,2147,0.054853439
0.059839725,4,2148,0.056847334
0.059839487,4,2149,0.056848288
0.059351683,4,2150,0.055361986
0.065824509,4,2151,0.062832355
0.066821575,4,2152,0.063829422
0.067817926,4,2153,0.065823317
0.060837507,4,2154,0.058841705
0.057845592,4,2155,0.052859306
0.058868885,4,2156,0.055877447
0.056846142,4,2157,0.053854942
0.056847811,4,2158,0.055850267
0.067818403,4,2159,0.064826965
0.064826727,4,2160,0.061834574
0.073803186,4,2161,0.067819595
0.075797558,4,2162,0.071808577
0.061835051,4,2163,0.058843374
0.060837507,4,2164,0.055850983
0.059840202,4,2165,0.056847811
0.055848837,4,2166,0.052856207
0.060836554,4,2167,0.0578444
0.067819118,4,2168,0.063829184
0.056847572,4,2169,0.05485177
0.056848049,4,2170,0.053856373
0.057846069,4,2171,0.053855419
0.06083703,4,2172,0.056848764
0.060836792,4,2173,0.057845592
0.058841944,4,2174,0.056848049
0.065824032,4,2175,0.061834335
0.067819357,4,2176,0.061835289
0.070832729,4,2177,0.068316698
0.056847811,4,2178,0.055850267
0.063830137,4,2179,0.059841156
0.057845116,4,2180,0.054853201
0.060836077,4,2181,0.056846142
0.071807861,4,2182,0.06781888
0.061835527,4,2183,0.058843851
0.068815708,4,2184,0.064826488
0.076794863,4,2185,0.072805405
0.068330288,4,2186,0.06533885
0.058842421,4,2187,0.054851532
0.059838772,4,2188,0.056847572
0.06582427,4,2189,0.062833071
0.061835289,4,2190,0.058842897
0.057844639,4,2191,0.054850578
0.059839725,4,2192,0.056847572
0.058843374,4,2193,0.057846069
0.058842659,4,2194,0.056848764
0.062832117,4,2195,0.059839964
0.05835557,4,2196,0.055361748
0.058842897,4,2197,0.05585146
0.05935359,4,2198,0.055363894
0.058841944,4,2199,0.056847334
0.055850983,4,2200,0.053856373
0.060837269,4,2201,0.058842897
0.05585146,4,2202,0.052858591
0.061836004,4,2203,0.057846785
0.044879436,3,2204,0.04388237
0.075795889,4,2205,0.072803259
0.074799299,4,2206,0.069813013
0.075797558,4,2207,0.071809292
0.078300476,4,2208,0.07331419
0.067818642,4,2209,0.06382966
0.067819118,4,2210,0.064827442
0.061834335,4,2211,0.057844639
0.059351444,4,2212,0.055361986
0.062833309,4,2213,0.058844805
0.042399168,3,2214,0.041404009
0.062832117,4,2215,0.061834335
0.058355093,4,2216,0.054377079
0.059352636,4,2217,0.056361914
0.057846069,4,2218,0.055851221
0.058841944,4,2219,0.057845116
0.058842659,4,2220,0.054852962
0.062832117,4,2221,0.058841705
0.057841063,4,2222,0.054852486
0.060837269,4,2223,0.057845831
0.061835289,4,2224,0.057846308
0.059840441,4,2225,0.056849003
0.058842659,4,2226,0.05485487
0.044879198,3,2227,0.043881655
0.044880629,3,2228,0.043883562
0.057846069,4,2229,0.055852413
0.066821337,4,2230,0.064826488
0.065823793,4,2231,0.061834097
0.06582427,4,2232,0.061835766
0.058842659,4,2233,0.055851221
0.063829184,4,2234,0.060837269
0.067329407,4,2235,0.064336777
0.059839487,4,2236,0.056846857
0.058842659,4,2237,0.054853439
0.06382966,4,2238,0.060838938
0.058842897,4,2239,0.054853678
0.059839964,4,2240,0.056847811
0.063829422,4,2241,0.060838223
0.059840679,4,2242,0.055852175
0.057359219,4,2243,0.055365086
0.05536294,3,2244,0.054365635
0.079786777,4,2245,0.074800491
0.065333605,4,2246,0.0613451
0.066332817,4,2247,0.063340664
0.066821098,4,2248,0.061835289
0.067819357,4,2249,0.06382966
0.064826727,4,2250,0.061836004
0.068816662,4,2251,0.065825701
0.082778931,4,2252,0.077792645
0.060838461,4,2253,0.057846308
0.075797558,4,2254,0.070811272
0.079786062,4,2255,0.076794386
0.075797081,4,2256,0.0718081
0.078789234,4,2257,0.074799538
0.066334009,4,2258,0.063342571
0.068815231,4,2259,0.064826965
0.067331076,4,2260,0.063341856
0.071318626,4,2261,0.067328691
0.061835527,4,2262,0.056849718
0.070811272,4,2263,0.06682229
0.071808338,4,2264,0.0688169
0.059351206,4,2265,0.055362463
0.061834574,4,2266,0.057841301
0.058357954,4,2267,0.055366278
0.047398329,3,2268,0.046401501
0.065823317,4,2269,0.062832117
0.059839964,4,2270,0.056849241
0.06183362,4,2271,0.05983901
0.062831879,4,2272,0.057844639
0.057844162,4,2273,0.052856445
0.060838223,4,2274,0.057846546
0.058842421,4,2275,0.056848049
0.064826727,4,2276,0.061835527
0.069813251,4,2277,0.065825224
0.063829422,4,2278,0.061834812
0.064826488,4,2279,0.062831402
0.065824509,4,2280,0.062830925
0.059839964,4,2281,0.054851294
0.068328857,4,2282,0.065336227
0.0718081,4,2283,0.067818165
0.069880486,4,2284,0.067885876
0.069992781,4,2285,0.06550622
0.061377048,4,2286,0.059382439
0.060839176,4,2287,0.058845758
0.062344551,4,2288,0.059353113
0.063829899,4,2289,0.061835766
0.062833071,4,2290,0.060839653
0.059839964,4,2291,0.057846069
0.062977076,4,2292,0.059455156
0.060057878,4,2293,0.057065487
0.061383009,4,2294,0.057394028
0.061834812,4,2295,0.058843374
0.060837269,4,2296,0.056847811
0.061374664,4,2297,0.05838275
0.062832355,4,2298,0.059841394
0.062832117,4,2299,0.059840918
0.061377525,4,2300,0.059383869
0.061834574,4,2301,0.059118509
0.060838223,4,2302,0.056848049
0.045907021,3,2303,0.044909954
0.067328691,4,2304,0.064335346
0.062829971,4,2305,0.05883956
0.060872316,4,2306,0.056882858
0.062978983,4,2307,0.06046772
0.072314024,4,2308,0.069322586
0.065824032,4,2309,0.062831879
0.063828468,4,2310,0.059838772
0.062829494,4,2311,0.059838057
0.066821098,4,2312,0.062831402
0.061835289,4,2313,0.058843136
0.062833309,4,2314,0.059842587
0.060837269,4,2315,0.056848288
0.07679534,4,2316,0.072805643
0.0827775,4,2317,0.078787804
0.081780672,4,2318,0.07878828
0.081293821,4,2319,0.077305079
0.06283164,4,2320,0.057851553
0.061345816,4,2321,0.059350729
0.06382966,4,2322,0.060838223
0.062831879,4,2323,0.059839964
0.06283164,4,2324,0.05983901
0.062344551,4,2325,0.059352636
0.07081151,4,2326,0.065824747
0.080785275,4,2327,0.07779336
0.071807861,4,2328,0.067815781
0.067820311,4,2329,0.064826727
0.069813251,4,2330,0.06681776
0.059839725,4,2331,0.056848288
0.061835527,4,2332,0.059840918
0.063341379,4,2333,0.059351683
0.064339399,4,2334,0.062344551
0.061835289,4,2335,0.057847023
0.072314501,4,2336,0.069322586
0.064336777,4,2337,0.061344862
0.063828945,4,2338,0.061834097
0.064827442,4,2339,0.061835527
0.065824747,4,2340,0.062833548
0.060835838,4,2341,0.056842566
0.069813013,4,2342,0.065823793
0.07081151,4,2343,0.067820311
0.067817926,4,2344,0.064826727
0.070810556,4,2345,0.067819595
0.07081008,4,2346,0.064826012
0.070810556,4,2347,0.067818165
0.072804689,4,2348,0.069812536
0.069813967,4,2349,0.06582427
0.063830376,4,2350,0.061835766
0.064826488,4,2351,0.062832355
0.067328691,4,2352,0.063337564
0.064367056,4,2353,0.061376333
0.07180953,4,2354,0.069815636
0.070811749,4,2355,0.067819118
0.06333971,4,2356,0.059351444
0.059840441,4,2357,0.057845116
0.068813801,4,2358,0.065821886
0.061835051,4,2359,0.059840918
0.062832594,4,2360,0.060838461
0.060837984,4,2361,0.058843851
0.06732893,4,2362,0.065334558
0.064337492,4,2363,0.060825825
0.062831879,4,2364,0.059838772
0.063341856,4,2365,0.059351444
0.062831879,4,2366,0.058842659
0.061833382,4,2367,0.0578444
0.068816662,4,2368,0.064827919
0.062832832,4,2369,0.060838461
0.063830853,4,2370,0.061837435
0.062345982,4,2371,0.060352325
0.063830137,4,2372,0.060838938
0.062832117,4,2373,0.059841394
0.071807623,4,2374,0.067818403
0.065823793,4,2375,0.062832117
0.068814993,4,2376,0.066823244
0.065824032,4,2377,0.062831879
0.067819118,4,2378,0.065825462
0.062831879,4,2379,0.059839964
0.068815947,4,2380,0.066822052
0.067819357,4,2381,0.064828157
0.078788996,4,2382,0.074800014
0.065825224,4,2383,0.062833548
0.071807861,4,2384,0.067813635
0.063830137,4,2385,0.061835289
0.078788996,4,2386,0.074799776
